epoch,lr,train_total,train_data,train_cls,train_kcl,train_thermo,val_total,val_data,val_cls,val_kcl,val_thermo,val_mae,val_rmse,val_accuracy,val_f1
29,0.0009528893909706791,0.047137745616984736,0.04251820755524248,0.004514897399338517,0.023620885313976298,4.967392334852195e-09,0.05221141885655622,0.050385643650467195,0.003624146801303141,0.00013702161037751164,5.802038395862997e-13,0.04843143,0.22672698,0.9981328354227794,0.9983447623551668
30,0.0009495236500015041,0.07461222918809521,0.07108300482602722,0.002292317356955707,0.023830652580661086,6.5800224515748135e-09,0.005767309890749554,0.005203807200693215,0.0010664731854679607,0.0003026590180525091,1.969997672265942e-09,0.024257593,0.072291724,0.9997332622032542,0.9997632015155103
31,0.0009460482294732414,0.054373289732921895,0.050612938722058534,0.0033622638002801923,0.02079215436157546,2.2505466908221997e-08,0.012879382558943083,0.01237718901829794,0.0009599721253228684,0.00022207227326968373,2.7095198583323735e-12,0.027498933,0.112088375,1.0,1.0
32,0.0009424639868939027,0.06535947251211797,0.0614231665802263,0.004807518964763357,0.015325467018317092,6.905529658577249e-10,0.018436227459460497,0.015739271867399415,0.005327296429216707,0.00033307562068027134,9.263415537739514e-11,0.029496208,0.12649782,0.9970658842357962,0.9974013701866289
33,0.0009387718066217117,0.09075153698247389,0.08548996605686028,0.004997955294069749,0.027625943925809523,3.7131433634554157e-10,0.020679364229242006,0.013084035591843228,0.015146714820002672,0.00021971441274217795,6.130143942258873e-13,0.04457768,0.11518153,0.9938650306748467,0.9945844125264893
34,0.000934972599646904,0.04233669853653677,0.03910750120259604,0.0034000209782185055,0.01529186814309635,1.3611204283768791e-09,0.016066455526743083,0.015377313158630083,0.0013384159752604318,0.0001993465595054052,1.2085676325453618e-10,0.028063111,0.12517974,0.9994665244065084,0.9995267392333176
35,0.0009310673033669515,0.09205627819713559,0.0874670827272688,0.0049000186741035125,0.021391849510242523,3.0884447694435995e-11,0.03373659250016014,0.03326143311181416,0.0009153929495369084,0.00017462669687423233,1.6742277571234922e-11,0.04016179,0.18425705,1.0,1.0
36,0.0009270568813552751,0.03451809916308789,0.031159389606442465,0.004187521166930801,0.012649437976639078,5.134338226440955e-08,0.03429774209313716,0.024945020705733137,0.01867147248024897,0.00016984920621325726,4.549470692894683e-30,0.028651232,0.15967326,0.9935982928781009,0.9942857142857142
37,0.0009229423231234969,0.052993106490925604,0.046460057866256545,0.007941315492989418,0.025623909906861475,3.7036462489648784e-09,0.017467992395783463,0.011932594364043324,0.010934833125793375,0.0006798134022877396,6.2597746657930876e-12,0.025206046,0.1092754,0.9965324086423046,0.9969157769869512
38,0.0009187246438772933,0.052220853143303665,0.0480852637900529,0.0033263023146602364,0.024724386304440182,1.1754270939362873e-10,0.019602517624540874,0.017049501863463472,0.005072578180261189,0.00016726789035601542,1.037620864153354e-20,0.027135178,0.1315277,0.9981328354227794,0.9983424106085721
39,0.0009144048842659075,0.03651446245022689,0.033239099671248426,0.0032411545924957074,0.016547860534152994,1.1026377507372347e-10,0.01238000433659181,0.010083984005420158,0.004435921165228744,0.0007805965735921442,5.694325757330388e-18,0.030655269,0.100361034,0.9983995732195252,0.9985815602836879
40,0.0009099841101253861,0.06546311532011269,0.060389263902953995,0.005557800379458961,0.022949497513710962,2.782906133799092e-09,0.014590972514512638,0.013650319057827194,0.001831124540452341,0.0002509130797382871,4.87902754696813e-11,0.03150811,0.11701895,0.9989330488130168,0.9990534784666352
41,0.0009054634122155986,0.04248785151994658,0.03932201611574902,0.0032158953348379905,0.01557887624673049,5.10727664563201e-11,0.016048896722107506,0.009766606707125902,0.012527953865052647,0.0001831305715313647,2.202770662633006e-13,0.037699513,0.09969078,0.9951987196585756,0.9957567185289957
42,0.0009008439059511095,0.055483973461855886,0.050865199736380665,0.0036502277034476745,0.02793659989587813,1.5928139400039855e-10,0.015673328974905112,0.011694175911058362,0.007925224666541908,0.0001654052426601993,1.4176494755441835e-09,0.023676785,0.10917926,0.9983995732195252,0.9985808893093662
43,0.0008961267311259662,0.03381788279873108,0.0306190820933442,0.0031178987904034988,0.016398510919462372,3.1615139040145484e-09,0.01626271802621583,0.012207175046205521,0.008073752989791199,0.00018666308339258345,3.7091472787216977e-16,0.031003537,0.11111471,0.9970658842357962,0.9974025974025974
44,0.0008913130516324728,0.045997532755884266,0.04354261979248279,0.0021482108339140903,0.013808074589125323,1.1756389126843485e-09,0.01584206031790624,0.015670403038772443,0.00031074531107151416,0.00016284625392775826,3.643284938532612e-21,0.033264,0.12549326,1.0,1.0
45,0.0008864040551740152,0.04275993731579859,0.038908253147701875,0.0021647131419421962,0.02769314306856126,1.2582627761691983e-07,0.019866897289951644,0.01759722170342381,0.004503557507147585,0.00017896630167039498,0.0,0.031696968,0.1338496,0.9989330488130168,0.9990521327014218
46,0.000881400952972015,0.05848911283180852,0.054198523999504526,0.005948237993097592,0.013163103250851243,1.600224223306837e-06,0.010373993947481116,0.009158862615004182,0.002373596893933912,0.00028332979321324576,4.913034321279812e-13,0.026329055,0.09606211,0.9989330488130168,0.9990530303030303
47,0.0008763049794670771,0.05153862793035941,0.04857913281319894,0.0021520539218335528,0.01883466922984812,1.931078322455014e-08,0.022499047704817105,0.021235208224970846,0.002451981461672403,0.00037848837115840676,1.2595187746933245e-09,0.031411614,0.14707103,0.9991997866097626,0.9992892679459844
48,0.0008711173920144113,0.05240779071171041,0.04927386350829467,0.0032109251350428258,0.01528461487945951,3.469945740382465e-08,0.010166919324547052,0.0063881045440211896,0.007494440864684293,0.0003159426029014867,2.4811497302142803e-11,0.029853856,0.079531625,0.998666311016271,0.9988176873965476
49,0.0008658394705735983,0.0589962416280904,0.0549041615088681,0.004091933524662231,0.02046113161720254,7.236224747923144e-09,0.009056677290936932,0.008482623214755828,0.0010817979331477546,0.00033155205710500013,1.7339328326104193e-11,0.023587802,0.092172764,0.9994665244065084,0.9995262908574135
50,0.0008604725173927781,0.035826926450177106,0.032613469385474,0.0021712652873194754,0.02127824239109908,3.5163810660294107e-10,0.030815938922266164,0.015260701321919139,0.031065730887348764,0.00022372404406875528,6.07923678989591e-10,0.027784407,0.12469423,0.9901307015204054,0.9913165923492138
51,0.0008550178566873405,0.035113380978862845,0.03189782009810128,0.0026977837682564836,0.01866669025859306,1.327692908785999e-09,0.01800662065312887,0.017707628436619417,0.0005669889719987016,0.0001549766021829176,9.85380107949389e-13,0.0317183,0.134437,1.0,1.0
52,0.0008494768343131951,0.034192973959436435,0.030505698888450453,0.0018829777121950064,0.027457855681355118,9.23886614881935e-10,0.017549140109137322,0.01322175944224,0.008620770292812571,0.00016995644103493153,2.9685408058054995e-12,0.02053855,0.11612713,0.997332622032542,0.9976381672177609
53,0.0008438508174347005,0.04945224451145878,0.04633636727001192,0.003065807760607521,0.015829742274626947,6.646833064395732e-11,0.03551122338200609,0.03418054153056194,0.00263265668436361,0.00014354310696944593,9.725513772230124e-14,0.047276955,0.18684906,0.9994665244065084,0.9995262908574135
54,0.0008381411941873374,0.04006972114460366,0.03692773444090297,0.003665106838113793,0.01309433539719219,3.404430705153539e-11,0.014648845636596282,0.0076362772670108825,0.013989407868939452,0.00017864407260882823,7.058411558939308e-10,0.026988877,0.087915145,0.9962656708455588,0.9966745843230403
55,0.0008323493733352073,0.045697251155489824,0.04156945593974614,0.00355165892353504,0.02351924981915538,4.138982930988989e-07,0.010339682642370462,0.00968914240753899,0.0012664160516578705,0.00017332369776947113,1.6264221552042863e-12,0.026712194,0.09896145,0.9991997866097626,0.9992899408284024
56,0.0008264767839234405,0.05207770001559593,0.04900578850112094,0.002725514049887577,0.01709149420570691,4.655907423001172e-08,0.015590776755319287,0.01529864741411681,0.0005604098225982549,0.00011924471521827703,3.7212896184120845e-11,0.025937274,0.12491004,1.0,1.0
57,0.000820524874925601,0.05892418900990763,0.055992137880768136,0.0015587067052239322,0.02152696406523133,6.4218657896310385e-09,0.005824255076004192,0.005705794432045271,0.00017308981626532234,0.00031915701232113254,0.0,0.023662213,0.07532048,1.0,1.0
58,0.0008144951148861737,0.041204586430507145,0.0386222217543846,0.00019788902211513915,0.024834200531778768,1.5489340737376887e-09,0.013859302587419128,0.013799646298866718,9.599113762609098e-05,0.00011660721017202983,2.754600270970204e-14,0.024174403,0.11861056,1.0,1.0
59,0.0008083889915582231,0.027241106569957343,0.02404778017016658,0.0023559832458162765,0.020153200517265792,1.4999845064641056e-07,0.007389281505796438,0.007147719949716702,0.0004528453891907702,0.00015138808472935731,2.596884217087389e-14,0.025396086,0.08522692,1.0,1.0
60,0.0008022080115363123,0.04402616417569102,0.04028577546514299,0.0032681056841648987,0.021063347107876964,1.3584703125884226e-09,0.010767267737537622,0.008857420725204672,0.0037957881428155814,0.00011953008518806503,1.0177104309746129e-10,0.026931219,0.09459707,0.9991997866097626,0.9992902767920511
61,0.0007959536998847739,0.03294500367406647,0.0286514416267334,0.005248853958513075,0.01669134509946852,6.095246255510331e-09,0.009181172140718749,0.007698882390589763,0.002915047306548028,0.00024766064646731444,1.863959835838663e-10,0.021512697,0.08807489,0.9983995732195252,0.9985815602836879
62,0.0007896275997614226,0.04464758925877484,0.04061958888723229,0.0030485645686888076,0.025037176871798034,7.038707799380778e-10,0.020491886878153308,0.020105226172987992,0.0007404071436515854,0.00016457610287640517,5.385283293709305e-10,0.026947198,0.14333203,1.0,1.0
63,0.0007832312720368044,0.021341226970348643,0.019617951312782173,0.0006033300422025797,0.014216109451304196,1.2640173097949297e-10,0.008005617844173685,0.007525772731363152,0.0009329346487296183,0.00013377866744122003,1.814839549257527e-12,0.020198949,0.087540574,0.9994665244065084,0.9995267392333176
64,0.0007767662949090749,0.038227116882828246,0.03546140077787309,0.0016579359220101327,0.01936748126002511,3.498775571390111e-09,0.017839874175842853,0.015124277153518051,0.005389590380506585,0.00020801808932446875,1.531719786192672e-09,0.03354075,0.124138765,0.9989330488130168,0.9990539262062441
65,0.000770234263514603,0.03083453074532704,0.025272529517014912,0.004579887518393264,0.03272057694457743,6.107587302752575e-10,0.007064345969896143,0.006773031504902368,0.000564602352581763,9.01314305641184e-05,2.349941152779422e-09,0.023568923,0.08300122,1.0,1.0
66,0.0007636367895343944,0.03890033987185911,0.03612249674331601,0.0012285861289953977,0.021635504522748344,5.807704289212029e-10,0.007595668147162845,0.007468844288572048,0.0002277256221229133,0.00012954172962054145,6.986801052736423e-08,0.024315916,0.086961515,1.0,1.0
67,0.0007569755007964335,0.04492805409627579,0.04292630255485742,0.0007349903093412264,0.016341555372040285,1.000479004747612e-06,0.00690411949569049,0.006627527647651732,0.0005195700624123371,0.0001680668483459158,9.782720180225487e-10,0.019586993,0.08188077,0.9997332622032542,0.9997632015155103
68,0.0007502520408740415,0.04553715271423197,0.0417483033473012,0.0011975919277156342,0.031898980265369394,1.559064492980595e-06,0.007821516903156104,0.006962922122329474,0.0016929750093519639,0.00012107392327986115,1.8690285367420357e-41,0.019289792,0.08416709,0.9989330488130168,0.9990539262062441
69,0.0007434680686803488,0.039435037099042516,0.035818529030627634,0.0028973071374203906,0.021678548152422546,7.778133504253714e-10,0.010786458754834409,0.008102400255544732,0.005332993952106335,0.00017561521587291888,2.57751967434449e-10,0.021080475,0.090624884,0.9989330488130168,0.9990521327014218
70,0.0007366252580589837,0.029483024191526003,0.026338929053180152,0.0010932522117446837,0.025974696522483427,6.455510308240615e-10,0.008427666347900716,0.008090022200485691,0.0006432902746382752,0.00015998929023529248,9.707238342675075e-15,0.02395655,0.090764664,0.9997332622032542,0.9997632015155103
71,0.0007297252973710754,0.03207678284817273,0.027489267697092146,0.005188026255548249,0.019934998792477197,2.0485531310968627e-08,0.018752319255145266,0.017857525024252634,0.0017697778411578232,9.90532869764138e-05,7.640153548691408e-17,0.028190553,0.13504589,0.9994665244065084,0.9995267392333176
72,0.0007227698890786777,0.02967836272377643,0.027522766211471202,0.0007019126998757931,0.01804639884618274,2.351410097635208e-09,0.007386960703297518,0.006350370511063375,0.0020456772619581896,0.00013751683763985056,2.878779166619358e-11,0.01961364,0.080313936,0.9994665244065084,0.9995262908574135
73,0.0007157607493247108,0.03742158801437621,0.0351447098562154,0.0010023605236246158,0.01775697493236546,1.1379976879422321e-09,0.008871002400216337,0.008780104986120326,0.00015132661934937156,0.00015234228061065854,1.4599580151816394e-10,0.022990402,0.094571576,1.0,1.0
74,0.0007086996075095287,0.02310976870553432,0.021338702354539375,0.0008645840265087522,0.013387625707724695,1.1900108742938831e-07,0.012930111515258129,0.008315866023379689,0.009191641789948335,0.00018424513339899325,2.7300557438791e-11,0.021488503,0.092004,0.9978660976260336,0.9981024667931689
75,0.0007015882058642161,0.03107595402682812,0.028748928381038326,0.0018935783224602665,0.013800223049942242,2.1402085379453817e-06,0.005538087413879111,0.005477306145864228,9.15982921772714e-05,0.00014982266814816587,1.4212472760149254e-10,0.01722509,0.07447789,1.0,1.0
76,0.0006944282990207193,0.04349514839781557,0.03999489085769185,0.0025270099475855315,0.0223675237330829,6.132521490151662e-10,0.008982296105629454,0.008786031535904234,0.0003677553253510268,0.0001238674694832298,1.6916996490169527e-11,0.02135008,0.09432917,1.0,1.0
77,0.0006872216535789155,0.02509947860423122,0.02315408863249595,0.0013704211059964117,0.012601424782727267,3.6679333534215466e-07,0.009466046250114839,0.00899019745993428,0.000928692606188027,0.0001150127357201806,1.017665523664682e-08,0.022715079,0.095616125,0.9994665244065084,0.9995262908574135
78,0.0006799700476707321,0.025900373542953256,0.02243280057696775,0.0020391706109836563,0.02447837017677099,1.5060828569804704e-06,0.021289551424949118,0.021037357059928277,0.00048423638008898706,0.0001007616262237813,2.68312420733991e-12,0.028547198,0.14643307,1.0,1.0
79,0.0006726752705214191,0.029814597390027866,0.026970323072372508,0.0016980846451515124,0.01995227768988328,4.808667177689731e-08,0.011834736975530783,0.011377225315663963,0.0008957560385776257,9.633646847457082e-05,8.644774060368824e-12,0.028531611,0.10773752,0.9997332622032542,0.9997632015155103
80,0.0006653391220080838,0.016730744317751785,0.015349275257904083,0.0006778858691589044,0.010425232348701897,2.7214131984317625e-08,0.01291744081924359,0.008614169720870753,0.008588574702722932,8.98383720292865e-05,8.766817554217216e-12,0.026132833,0.093555145,0.9970658842357962,0.9973890339425587
81,0.0006579634122155988,0.04179259685478275,0.03835974970405894,0.0017588635409262752,0.02553415437862889,8.752729911185399e-10,0.009117353170101221,0.008455011780218532,0.0013079102802900403,8.386211466131499e-05,3.548162388899989e-10,0.021921584,0.09278193,0.9994665244065084,0.9995267392333176
82,0.0006505499609899903,0.02930124585022198,0.026218020783764492,0.0027638472088554835,0.017012991658437414,1.687464639634362e-08,0.0038490534207085148,0.00371492523214935,0.00023674249575075617,0.0001575682414113544,1.3752219254589284e-09,0.01781095,0.06130575,1.0,1.0
83,0.0006431005974894184,0.024271396977017995,0.022292536602229778,0.0005573694802578292,0.01700175575568701,3.2736193355350317e-09,0.0065406135943097375,0.005327950740077843,0.0023981775951445647,0.00013573910988876983,2.0269023665828473e-15,0.02285421,0.0730416,0.9994665244065084,0.9995262908574135
84,0.0006356171597328593,0.02284884912957757,0.02097322268328242,0.00040739375751805033,0.016719295087960433,1.7030775507365853e-10,0.010962244803279949,0.010166457698990902,0.0015688841817639817,0.00011344877166266087,1.3457942061578517e-13,0.019998118,0.10181303,0.9994665244065084,0.9995262908574135
85,0.0006281014941466028,0.01643948780073628,0.014536159108800772,0.0011650121245390045,0.013208226794054066,9.032236686920849e-10,0.0058832400114624765,0.005372647688394257,0.0009859956506261369,0.00017594481978449038,2.142622217974704e-17,0.01730656,0.07385156,0.9994665244065084,0.9995267392333176
86,0.000620555455108673,0.03684231280527642,0.03398091295847914,0.002350373457560981,0.016862123786135285,5.5189731351092065e-09,0.005435125124252712,0.005265668926100867,0.00031022585391535056,0.00014343322054628517,4.245067248657984e-14,0.0176418,0.07305392,1.0,1.0
87,0.0006129809044912885,0.03009902286032269,0.027967467891344678,0.000608099342989457,0.018275033432759182,2.054790430236116e-08,0.009175704415732374,0.009031560504809022,0.0002733061774051748,7.490715731061452e-05,2.740568745248683e-14,0.026478225,0.096005656,1.0,1.0
88,0.0006053797112014735,0.02166466865676666,0.020236435044220357,0.00011793712979374007,0.013692648042958692,3.785062974536261e-09,0.005155813602323178,0.005087146926477241,0.0001094663703952392,0.00013933431224965413,9.160497969620933e-12,0.018876843,0.071891904,1.0,1.0
89,0.0005977537507199336,0.016754187733601152,0.015025102643442279,0.00024671277396321844,0.016057284046890705,3.1924970775906654e-09,0.004730098481134822,0.004392744167125784,0.0006529264021385946,0.00010891163280272546,1.2052176849112566e-11,0.018023577,0.066792205,0.9997332622032542,0.9997632015155103
90,0.0005901049046383074,0.029212856276069572,0.026552529776567444,0.002192504973965803,0.015640741101139815,1.7412724182090084e-10,0.004938677641136261,0.004104697814909741,0.0016470547975738251,0.00010452409490729527,1.2537882256323837e-13,0.016461464,0.0644588,0.9994665244065084,0.9995262908574135
91,0.0005824350601949141,0.026778846998685414,0.024610553519293855,0.0004586942347161617,0.01938946436675109,3.5331741740143967e-10,0.0047986367154711235,0.0035744439073217412,0.0024148142353700073,0.0001678565605895225,5.095527084198427e-14,0.021633357,0.059988573,0.9994665244065084,0.9995262908574135
92,0.0005747461098091033,0.025715129359040655,0.024078483420532933,0.0005821967424907578,0.013455477535527498,4.680712192887593e-10,0.008462830795906484,0.008430717815645038,3.793659281351817e-05,0.0001314471356939369,1.5992930802393085e-17,0.024157064,0.092579864,1.0,1.0
93,0.0005670399506143305,0.030797155932982174,0.025992975697298637,0.0025992503769154685,0.03504554964652978,1.3414010707423137e-09,0.006195144267985597,0.0060652908073583,0.00023708270521941206,0.00011312069849130542,2.3749774181435386e-11,0.0150917685,0.07859258,1.0,1.0
94,0.0005593184839900673,0.02741566945137592,0.025086811426296204,0.00079900660814789,0.019293543591204842,3.4617984739620287e-09,0.013556833266435812,0.012632079222627605,0.0018358316364659307,6.838300644934255e-05,3.5421702469321895e-10,0.02147562,0.113604,0.9989330488130168,0.9990521327014218
95,0.0005515836150926644,0.021559319738468603,0.018786934496500075,0.0010269375565005818,0.022589146821117234,1.4764485031310098e-08,0.003556410529805968,0.003498909688399484,7.356700372914322e-05,0.00020717310035252013,2.240673150855655e-12,0.017240886,0.05937844,1.0,1.0
96,0.0005438372523852832,0.02874404269616446,0.026858091232006567,8.906693835548392e-05,0.018411168988571456,3.010181785374255e-06,0.007246767056252186,0.006990886273949097,0.00047872592036431644,0.00016517830420828734,1.3463414049035906e-12,0.019797742,0.084231734,0.9997332622032542,0.9997632015155103
97,0.00053608130716701,0.017530730135448237,0.015310854778283473,0.0004074479647167282,0.020161507855573954,6.435200746156088e-09,0.01187492103878564,0.01183788997392791,4.893305829227757e-05,0.00012564435085854104,4.699636706316553e-13,0.021094069,0.109898254,1.0,1.0
98,0.0005283176931012729,0.023884669067355105,0.0217232196583297,0.00023368773977016226,0.020446056511973704,4.857462608566217e-10,0.00559547442147353,0.00557492241593233,2.213189250899935e-05,9.486217059020418e-05,3.572013188586962e-25,0.017199581,0.0752749,1.0,1.0
99,0.0005205483257436734,0.0245239688346951,0.022319549733320808,0.0003065895113723211,0.020511241428967035,2.4720996823371637e-10,0.005727211060972574,0.005705745549251636,1.941916612698454e-05,0.00011756032866590733,5.124922766256794e-12,0.017269298,0.07613322,1.0,1.0
100,0.0005127751220693511,0.02794302468074241,0.025760369074962573,0.00023628789197566857,0.020645116084088727,2.2169503652892195e-10,0.005994063051184639,0.005877626313789127,0.00021629083018221234,8.291382716076138e-05,6.165368940436911e-18,0.016095418,0.07736099,1.0,1.0
101,0.0005049999999999998,0.022121606937636804,0.019922846031331043,0.001011899373550172,0.016928118472386927,9.068423663602759e-11,0.002967615847592242,0.00293902679598735,3.832439114527612e-05,9.426836483423055e-05,9.450120360541813e-11,0.015321715,0.0543807,1.0,1.0
