epoch,lr,train_total,train_data,train_cls,train_kcl,train_thermo,val_total,val_data,val_cls,val_kcl,val_thermo,val_mae,val_rmse,val_accuracy,val_f1
18,9.8245592213661e-06,3.514477831277534,3.353872368499691,0.31262583508543723,0.036153849595002015,0.006771419510027788,0.2817190552751223,0.13609585240483285,0.2857600917418798,0.023796650270620983,0.003634959412738681,0.07943795,0.37326446,0.9053080821552414,0.9142719149963777
19,9.803453744100868e-06,3.4869681824080265,3.3315140676963395,0.30269885748407266,0.034595720898224054,0.006452959865318054,0.27146062850952146,0.13070930364386488,0.2760404298702876,0.02372578453893463,0.0035853212466463447,0.07679614,0.36582774,0.9087756735129368,0.9178279673234022
20,9.781175423251734e-06,3.4534476243884025,3.3013789649087473,0.29564117515174143,0.036591671339243,0.005888033282677949,0.26144704620043435,0.12492193864503255,0.2678028797109922,0.022792270469168822,0.0034444335537652175,0.0740583,0.35762694,0.9111763136836489,0.9202012940330697
21,9.75772975566101e-06,3.418741391523041,3.2702520554851278,0.2891544248283344,0.03339000058489559,0.005731208051085799,0.25403514007727307,0.12016404337094476,0.2624721293648084,0.022981223122527202,0.0033690894992711644,0.07262641,0.35071737,0.9114430514803947,0.920268972142171
22,9.733122526196349e-06,3.406627781362864,3.261211417265318,0.28263935218327235,0.0354601512765036,0.005505795439324566,0.24559257825215658,0.11511880588562538,0.25578334281841913,0.02266081200602154,0.0031602138265346487,0.07093916,0.34327954,0.9127767404641237,0.9216015344042195
23,9.707359806323416e-06,3.3848324568711057,3.2430404684044096,0.27557386577564436,0.03451831731265479,0.005532551529633738,0.23849786147475244,0.11136279705290993,0.24877639363209406,0.024280005662391583,0.003188679569090406,0.06942039,0.33766222,0.9146439050413444,0.9234083293441837
24,9.680447952607845e-06,3.348367941640589,3.209335766851657,0.27029367715772923,0.03382955579236693,0.0050241294772411784,0.23098153248429298,0.10700866182257111,0.24250949174165726,0.023865208805849154,0.0033160322695039214,0.06897793,0.33101735,0.915177380634836,0.9238505747126436
25,9.652393605146845e-06,3.3386623402581597,3.203308913030791,0.26275998005901813,0.03437812741247624,0.005356278741242786,0.22273287698626518,0.10202981060914075,0.23604331413904825,0.023634843078131476,0.0031792350811883805,0.06675953,0.3232201,0.9173112830088024,0.9259789875835721
26,9.62320368593087e-06,3.3516329635668844,3.219109645120147,0.2573745748857512,0.033587786335035834,0.004772940766147889,0.21522195239861805,0.09689603224008654,0.23127360393603644,0.023741177485014,0.0031500491740492484,0.06518577,0.3149711,0.9173112830088024,0.925872788139646
27,9.592885397135707e-06,3.2901301691784477,3.1601702360993755,0.25205036084147264,0.03460651507981829,0.004740184478047066,0.20931152626872063,0.0927811488780814,0.22775436143080394,0.023418546328321098,0.0031133748823776843,0.063322105,0.3082103,0.9181114963990398,0.9262905162064826
28,9.561446219345454e-06,3.2732086282250656,3.146450275857763,0.24590572519023923,0.03338023625912458,0.0046729239308866705,0.20460370033979416,0.09106695487862453,0.22144273618857066,0.02482868464042743,0.003325086106391003,0.064746,0.3053672,0.919178447586023,0.9273207004077717
29,9.528893909706796e-06,3.2733528348651246,3.1475178839700013,0.2440728110118504,0.03354958164757186,0.004433927857860868,0.1971248870094617,0.08564171454248329,0.2176502525806427,0.023482502872745194,0.003097977791912854,0.060985774,0.29612544,0.920512136569752,0.928537170263789
30,9.495236500015047e-06,3.2558895226051336,3.133253963181518,0.23756323667773366,0.034282500101049454,0.00425530101995181,0.1899433970451355,0.0819903815165162,0.21079271386067072,0.022711592307314277,0.0028550132216575244,0.059412725,0.28972846,0.9223793011469725,0.9304327038010997
31,9.46048229473242e-06,3.2331566325504415,3.1133028535328697,0.2319147384514774,0.0347470500146168,0.004215502300823148,0.18503997897108396,0.07868592532274003,0.2075404981772105,0.023112303872282306,0.002725748036755249,0.059924126,0.28381658,0.9231795145372099,0.9310344827586207
32,9.424639868939033e-06,3.208304303405929,3.0908291659277123,0.22709767444290385,0.035140720678724514,0.004124362845089368,0.17855837866663932,0.07507485173021754,0.20188129792610804,0.022688462988783915,0.0027403167448937895,0.057473205,0.27724028,0.9242464657241931,0.9320899091343855
33,9.387718066217123e-06,3.213054724581485,3.0987971232639775,0.2211991748670592,0.03253617313738069,0.004045471163249038,0.1741103063027064,0.07213763502659276,0.1990860293308894,0.021671553297589224,0.0026250155293382703,0.056612488,0.27176663,0.9242464657241931,0.9319923371647509
34,9.349725996469046e-06,3.193987019414449,3.081285524627289,0.21758873238615747,0.0350871301038585,0.003984493326674467,0.16711204051971434,0.06958158352257063,0.19044199188550312,0.02058915523812175,0.0025054340270192674,0.055610728,0.26690575,0.9314483862363296,0.9389693659463311
35,9.31067303366952e-06,3.157371116870076,3.0479255919004826,0.21125653016306187,0.034225473547503896,0.003947563430321587,0.16233116760849953,0.06648830837026859,0.1869553456703822,0.02107574006076902,0.00257612611943235,0.055095788,0.26090732,0.932248599626567,0.9396100808368996
36,9.270568813552757e-06,3.1666291278861736,3.0593122357951246,0.20711789176846943,0.033969832322539854,0.0036090743918325346,0.15705785155296326,0.0639065019437112,0.181537659962972,0.021367335241908827,0.0024578601878602058,0.05392164,0.25579038,0.932248599626567,0.9396100808368996
37,9.229423231234975e-06,3.131257779134886,3.0269301743008685,0.2017148622196086,0.031019478166190377,0.0036811994951231964,0.15612066760659218,0.0646080581296701,0.17809856434663138,0.02212272115672628,0.0025105548615101726,0.056757577,0.2572027,0.9338490264070419,0.9408960915157293
38,9.187246438772938e-06,3.12405031484409,3.021323533116901,0.19786542577900157,0.034460432052503535,0.003479280237985408,0.14818161278963088,0.05944186296934883,0.17295031746228537,0.020358092694853742,0.0022878186854844293,0.052788377,0.2466913,0.9362496665777541,0.9430816861157418
39,9.14404884265908e-06,3.130713895887789,3.030398271185937,0.1932419201318365,0.03359723776361368,0.00335056503578667,0.14456492985288302,0.058276819492069386,0.1681239751478036,0.02015029100390772,0.002110953935577224,0.05332041,0.24425386,0.9378500933582289,0.9446424328819196
40,9.099841101253866e-06,3.0849693200013935,2.9872919393968465,0.1877226204658947,0.03483231187233851,0.00332824317959348,0.14063664451241492,0.05634128846771394,0.16405334522326787,0.02055615810677409,0.0021306630185184377,0.05326846,0.24016625,0.9383835689517205,0.9450915141430949
41,9.05463412215599e-06,3.091151473676636,2.9949473006511447,0.18599174976566413,0.02894213513206065,0.003140645770417241,0.13725461040933926,0.05464335080857078,0.16069450303912164,0.02049174754259487,0.0021483088591291257,0.053925104,0.23652266,0.9402507335289411,0.9466666666666667
42,9.008439059511098e-06,3.097112815065758,3.002807571309666,0.18156568434116613,0.032149624922414764,0.003074749307469023,0.13336732561389605,0.05392864898700888,0.15444789429505665,0.020107242775460086,0.0020400418628317616,0.0541846,0.234967,0.9426513736996532,0.9489189831313851
43,8.961267311259666e-06,3.0512742560057746,2.960395223472988,0.1749570391473979,0.03099517315544569,0.003011073757398085,0.12877510425945124,0.05041407168998072,0.15267043213049572,0.01840840660346051,0.0018497598473913967,0.04959918,0.22717035,0.9437183248866364,0.949821640903686
44,8.913130516324732e-06,3.028703430273237,2.938055454924988,0.17496763952892191,0.028775984411175452,0.0028657067267999162,0.12500114180147648,0.04797521332123627,0.15006766021251677,0.01824002479358266,0.001680949235257382,0.049274664,0.22158474,0.9445185382768738,0.9504525964745116
45,8.864040551740156e-06,3.018896328108589,2.9310960145395275,0.16938066961121384,0.02831263984315587,0.002788224462317779,0.12051469708482425,0.04721990501275286,0.1424227292339007,0.019024485466070475,0.0018098097721425195,0.050478697,0.21986534,0.9471859162443318,0.9531027948839413
46,8.814009529720153e-06,3.001212347244477,2.916151567052941,0.16332107548513553,0.031120786219019526,0.0028807770530523283,0.12042032393316428,0.04827772055286914,0.14071459571520487,0.016382108613227805,0.0014709448325447739,0.051568758,0.22223301,0.9503867698052814,0.9558404558404558
47,8.763049794670774e-06,3.0249595778049345,2.9407050042229628,0.16253717450329858,0.027355336053908743,0.0025036451449264247,0.11420416894058387,0.04335004749785488,0.13783845777312914,0.017689650629957518,0.00165927111908483,0.04802608,0.21064995,0.9506535076020272,0.9559628659842895
48,8.711173920144117e-06,3.0079806363278063,2.925907001023378,0.1578797632760375,0.02871966907876904,0.0026184829027582316,0.11119179738064607,0.04279122344451025,0.13301265065868695,0.017357688358364005,0.0015847982295478383,0.048855662,0.20929268,0.9541210989597226,0.9590281086231539
49,8.658394705735987e-06,2.9683687991197525,2.8880863414489304,0.15389998665038687,0.030859783128665313,0.002465375046497279,0.10673669340709845,0.040980213573978595,0.12791733493407567,0.01652374565601349,0.001454378111520782,0.046357106,0.20481609,0.9559882635369432,0.9607049297451774
50,8.604725173927785e-06,2.9688405856544517,2.890335461546252,0.15061495610832298,0.029555852528335185,0.0024200375837674978,0.10652234752972921,0.04112158172453443,0.12696405003468195,0.017749621424203117,0.0014377825146463389,0.04780379,0.20516852,0.9570552147239264,0.9615292712066905
51,8.55017856687341e-06,2.98119204407082,2.9032151798622507,0.14982631644845879,0.028243342453586687,0.0023946661653377822,0.1003197385619084,0.03802785392229756,0.12098242963353793,0.01659867799219986,0.0014080274898636465,0.045522578,0.19727911,0.9591891170978928,0.9634931997136722
52,8.494768343131955e-06,2.948409164582726,2.873067750075465,0.1439799846415102,0.031305602102465656,0.002209336176110146,0.09895860304435095,0.038311135192634536,0.11769596735636394,0.016606097210509083,0.0013887476884216691,0.04591783,0.19803548,0.9621232328620966,0.9660287081339712
53,8.43850817434701e-06,2.917260427789314,2.8434953900601334,0.1409197338197353,0.030815739900104864,0.0022370810794684844,0.09494701847434044,0.03574197582978134,0.11487331042687098,0.016338262675950923,0.0013456098347281416,0.044926368,0.19128783,0.9621232328620966,0.9660449545671927
54,8.381411941873379e-06,2.959454822224857,2.885736226007329,0.14109884670180997,0.029625532632000254,0.00206532265589892,0.09333010713259379,0.035648285060112056,0.11194261585672696,0.015866779233329,0.001238366491937389,0.04356363,0.19102831,0.9653240864230461,0.9688099808061421
55,8.323493733352078e-06,2.897892227491541,2.827330355318331,0.13496191114404776,0.02876001649135112,0.0020485603841986968,0.09220121440788111,0.035151184018468486,0.11066032399733862,0.01599037474952638,0.0012083011786065375,0.0436073,0.18969218,0.9658575620165377,0.9692603266090298
56,8.26476783923441e-06,2.917018785800812,2.847914569798762,0.13188408478333133,0.029619654895479443,0.002004054075457074,0.08889811585346857,0.03363800490430246,0.10723554864525794,0.015224170855556924,0.0011992057329431797,0.043625053,0.18556929,0.9663910376100293,0.9697551608257322
57,8.205248749256016e-06,2.947637971381854,2.878345273042533,0.13253214797616875,0.028248389683201584,0.002017487349060031,0.08783910783628622,0.03387371893234861,0.10442542284727097,0.01628801003098488,0.0012387645275642476,0.04530741,0.18622097,0.9661242998132835,0.9695078031212485
58,8.144951148861743e-06,2.8612852555828807,2.794634283229668,0.12683885718566656,0.03030660435435002,0.002009043458978353,0.08513333052396774,0.032642263385544844,0.10156129524111748,0.01595934669021517,0.0011448610554604481,0.04347594,0.18280467,0.9677247265937583,0.9709762532981531
59,8.083889915582235e-06,2.884204601094018,2.8182693448607696,0.12587159774164214,0.02810772204173416,0.0018866541464031287,0.08204187651475271,0.031120303131562346,0.09869426563382148,0.01465961744543165,0.0010847818203425655,0.04268171,0.1784904,0.9690584155774873,0.9721822541966426
60,8.022080115363127e-06,2.876317492774586,2.8122454275917534,0.12200966602476844,0.02885038997760437,0.00182084127305497,0.08037981974581877,0.030282349888390552,0.09698523816963037,0.014983430124508838,0.0010650784456326316,0.042261157,0.17606942,0.9690584155774873,0.972128784238347
61,7.959536998847744e-06,2.822478891098804,2.758633555134038,0.12122126973240915,0.0306150394043185,0.0017326357317697528,0.07865818329155445,0.029860271899572886,0.09472815953195095,0.013349491505262752,0.0009888238331768663,0.04151436,0.1748431,0.9701253667644705,0.9731156985117618
62,7.89627599761423e-06,2.7995220661761553,2.737609661070385,0.11801126433441239,0.027280400051687755,0.001788229349725302,0.07930832716325918,0.03154290534439497,0.0922852709889412,0.015124074431757133,0.0011037879002590975,0.04445257,0.17970364,0.9703921045612163,0.9733493397358943
63,7.83231272036805e-06,2.8303484994455848,2.768683559313947,0.11767664094911004,0.02650864063048341,0.001757680036528648,0.07396867120017608,0.028558556735515595,0.08769384498397509,0.014601146569475532,0.0010307731989693516,0.04257834,0.17098758,0.9743931715124033,0.9770334928229665
64,7.767662949090754e-06,2.7916794439954478,2.7310999452976006,0.1154709979347939,0.0267875347503998,0.0016526350661021161,0.0749746381615599,0.02870631778690343,0.08942868784070016,0.014563937329997619,0.0009758308122400194,0.040597558,0.17143849,0.9719925313416912,0.9747414000481116
65,7.702342635146033e-06,2.812405567425881,2.7534121428310434,0.11174356439796677,0.029591107489473193,0.001625514867754626,0.07349967590222756,0.028145883059672392,0.08778240643441677,0.013741708352851371,0.0008841844217386096,0.04015419,0.16975114,0.972259269138437,0.975
66,7.636367895343947e-06,2.743405430937988,2.6865864009341482,0.10772456386446083,0.027910043373296077,0.0016587130051109614,0.07051042939225832,0.026323420255600163,0.08538995968798796,0.01404052257227401,0.0008797827322268859,0.040087372,0.16415887,0.9725260069351828,0.9752344313536908
67,7.569755007964338e-06,2.7917082009252407,2.734381705687388,0.10845256963894315,0.02952688431408066,0.0014770510381284802,0.0688807362690568,0.026930591935524717,0.08092450263599554,0.013964616515052816,0.000914311403175816,0.0405769,0.1660459,0.9741264337156575,0.9767218622510199
68,7.502520408740419e-06,2.780242848910228,2.7258703611650077,0.10331744434189623,0.025632387902383712,0.0015040935105542197,0.0665028739720583,0.02563481023729158,0.07883000125487645,0.0136385228484869,0.0008921154299362873,0.040045436,0.16200313,0.9757268604961323,0.9781826900023974
69,7.434680686803491e-06,2.7713292992136775,2.716197494891588,0.10445733463568409,0.02765425412412597,0.0013772169143780658,0.06556246156493822,0.025472116412129254,0.07747634487847486,0.012657440329591433,0.0008642858680104837,0.039834633,0.16148075,0.9754601226993865,0.9779587925251557
70,7.3662525805898395e-06,2.767549002774223,2.7136285985109607,0.10183937695339648,0.028644607580831125,0.001363005170880742,0.0649285214021802,0.02596481008028301,0.07537737687428793,0.011973221289614836,0.0007769960366810362,0.038612362,0.16304183,0.9778607628700987,0.9801577814965335
71,7.297252973710757e-06,2.750525960059714,2.697953393648848,0.09927405256533274,0.028073592646808847,0.001282536314866662,0.0627738873163859,0.02456730301588929,0.0737996157258749,0.012287479468310873,0.0007802826240852786,0.037964452,0.15859523,0.9778607628700987,0.9801197604790419
72,7.2276988907867795e-06,2.7534134784427873,2.701107470765642,0.0992049110686257,0.02569171757926743,0.0013437665751234486,0.061344004111985366,0.02436214144108817,0.0714940839757522,0.01163357007317245,0.0007146355773632725,0.037701834,0.1579274,0.9786609762603361,0.9808612440191387
73,7.157607493247111e-06,2.703995508216593,2.6528271793483,0.09621262205016874,0.02940842306010262,0.0012109580290007547,0.06099777507285277,0.02401885043752069,0.07127192169427872,0.012652294539536039,0.0007773465258651413,0.038716298,0.15681152,0.9775940250733529,0.9798657718120806
74,7.08699607509529e-06,2.743822110558513,2.6949029504185558,0.09314968844834906,0.02225434302903005,0.0011901776714209656,0.05965415885051092,0.023684777144808322,0.06921435246864954,0.012862906123821934,0.0007591496275078194,0.038669433,0.15570627,0.9789277140570819,0.9810687754612988
75,7.0158820586421644e-06,2.718512318892418,2.667838362441568,0.0954972596934242,0.02807297589882773,0.0011811361210097824,0.05839883921047052,0.023412544804159552,0.06759059466421605,0.011224404714691142,0.0006855637567544666,0.03750467,0.15481862,0.9797279274473193,0.9818007662835249
76,6.944282990207196e-06,2.6950542292945143,2.646680608918605,0.0914921821468938,0.025113038329516342,0.0011591595683814481,0.055269011110067365,0.02134169598769707,0.06538978703320027,0.011660045253423353,0.0006641713674374236,0.036973182,0.14780694,0.9805281408375567,0.9825317061497967
77,6.872216535789158e-06,2.677476194422067,2.6280141750615718,0.09308140162025055,0.02803587374263817,0.0011770866909421246,0.05492585487663746,0.021510386395190532,0.06439424566924572,0.011512780057576796,0.0006706725534362097,0.03722123,0.14839043,0.9789277140570819,0.9810959559703277
78,6.799700476707324e-06,2.701569623918864,2.655045895271316,0.08790122429384803,0.024688716286140746,0.0010426254962344933,0.05392211607346932,0.01984116903525622,0.0657312116275231,0.011496696698789796,0.0006567110346319774,0.03624237,0.14252317,0.9786609762603361,0.9808153477218226
79,6.726752705214195e-06,2.6750130958746383,2.628015718245233,0.08803845417216746,0.028658992544591536,0.0011230381835552858,0.05302447987099489,0.019654870089531564,0.0643946524709463,0.011098738651101787,0.0006240965900360607,0.03623381,0.1418434,0.9791944518538277,0.9812949640287769
80,6.653391220080841e-06,2.7096554719890555,2.6639921371977993,0.08633187792542642,0.023942163163102673,0.0010304545436010282,0.0524576577047507,0.020406690638628787,0.061782348652680716,0.010993324072721104,0.000604604504769668,0.03591856,0.14453897,0.9805281408375567,0.9825149700598802
81,6.579634122155991e-06,2.681656140263063,2.636482559379027,0.08511600270867348,0.02511330622921351,0.0010433217012841786,0.05238750011970599,0.02016690929691928,0.062266035253802934,0.010296308971010148,0.0005794339696876705,0.03588677,0.14368798,0.9797279274473193,0.9817833173537871
82,6.505499609899906e-06,2.651347968700158,2.607191998020399,0.0833878244144203,0.023685668360605074,0.0009360898897497078,0.04949490496267875,0.019028568972134962,0.05862030802915494,0.010990134517972669,0.0005716902732577485,0.035687454,0.13956828,0.9805281408375567,0.9825400621860798
83,6.431005974894187e-06,2.6561066806588296,2.611859065861217,0.08283612719417488,0.027255373677225227,0.0010402725047574644,0.04963939177493255,0.0191429924685508,0.058700240403413775,0.010907121728329609,0.0005556656261129926,0.036222737,0.13997619,0.9805281408375567,0.9825149700598802
84,6.356171597328597e-06,2.6539089898340893,2.6104244593502,0.08153506058411006,0.026278580668090034,0.0008902040582760339,0.04878121645500263,0.019620211507814626,0.05608063427110513,0.010626424693812926,0.0005804453467135318,0.036394767,0.14169592,0.9815950920245399,0.9834967711073906
85,6.281014941466032e-06,2.649250820673404,2.6063009804704422,0.08065857580543434,0.0252664667744543,0.0009389268509477689,0.048984705346326034,0.019776573804362367,0.05608443779249986,0.011100296319151918,0.0005588297926199932,0.036474593,0.14228566,0.9821285676180315,0.9839520958083833
86,6.205554551086734e-06,2.64790563445783,2.604800365380025,0.08058347977208395,0.02726653692768003,0.0008666424611183971,0.04780215962479512,0.018793484477403883,0.05580292791128159,0.010541282221674919,0.0005308259431330952,0.035530698,0.13870952,0.9818618298212857,0.9836773883821411
87,6.1298090449128884e-06,2.620492855508397,2.5784728282902827,0.07829717595646851,0.02784666084228967,0.0008658848852250576,0.04580465250958999,0.017138402433677886,0.0552289475997289,0.009992402885109187,0.0005253649367659818,0.03404422,0.13245271,0.9810616164310483,0.9829695370592468
88,6.053797112014739e-06,2.624459942299737,2.583639321993207,0.07627563621767246,0.02605498098448789,0.0007727640221255703,0.04490177854895592,0.017471164936432616,0.05279739269365867,0.009821581192469845,0.0004975910364009905,0.034400553,0.13373305,0.9826620432115231,0.9844385922911181
89,5.97753750719934e-06,2.5960492573841645,2.5554872431272275,0.07623904982894442,0.023583865870660456,0.000841127531806918,0.045455678924918176,0.01781491170016428,0.05302061103284359,0.010807884752284735,0.0004967324459964099,0.035060227,0.13504162,0.9831955188050147,0.984873949579832
90,5.9010490463830784e-06,2.604585414779556,2.5652789833078526,0.07370098249266183,0.02382033981593584,0.0007378152565457892,0.04306428823620081,0.016404518439473274,0.05120781995356083,0.010090544202830643,0.0004680623225188659,0.033524014,0.12958322,0.9823953054147773,0.9841802492809204
91,5.824350601949145e-06,2.5913276437289308,2.551050587910751,0.07451196817042184,0.029454929261284804,0.0007567702903901736,0.043662066012620925,0.016457165858203854,0.05231775684903065,0.010012738515312473,0.0004474846093216911,0.03362493,0.12979716,0.985329421178981,0.9867756672276989
92,5.747461098091036e-06,2.5853731217012355,2.5460671603655864,0.07375940283502105,0.023487661815635913,0.0007747925166210609,0.0418757388368249,0.016635846586238283,0.04842722689112027,0.009823506457420687,0.0004392843101716911,0.034478337,0.13049883,0.9834622566017605,0.9851603638104356
93,5.670399506143308e-06,2.6309002086819304,2.5930861884177436,0.07058329144696684,0.02450093775681716,0.0007234468533960001,0.04216100840518872,0.01675524657475762,0.04861247818917036,0.010562714639430244,0.0004325071839654508,0.03411458,0.13096894,0.9837289943985063,0.9853541416566627
94,5.593184839900675e-06,2.625818236153165,2.5878799156571337,0.07047726703386237,0.026302150348677254,0.0006960211631869149,0.04094369262456894,0.01624242869244578,0.04738640294720729,0.009693632026513417,0.00038698702458835516,0.033252932,0.12895046,0.9847959455854894,0.986327656512353
95,5.515836150926647e-06,2.5679000293985554,2.5307209161433124,0.06993293857378681,0.021391904923085965,0.0007356056885328144,0.04160958187033733,0.016322829886727657,0.04836838493744532,0.01061402828975891,0.0004115643472080895,0.034007158,0.12926002,0.9861296345692184,0.9874939874939875
96,5.438372523852834e-06,2.549696028871584,2.5123661432549507,0.06964347117247373,0.024395759072984115,0.0006856689855021282,0.040193955041468145,0.015420996746979655,0.047473028488457206,0.010009982211825749,0.00035445529356366025,0.03349105,0.1256351,0.98666311016271,0.9879807692307693
97,5.360813071670103e-06,2.573693908220769,2.5370607410598356,0.06753964662334344,0.02800262590911049,0.0006313850267460556,0.039434684657802185,0.015448649428435601,0.046016295067965986,0.009443509780491391,0.0003353721624686538,0.03294879,0.12575217,0.9858628967724726,0.9872871192132405
98,5.283176931012732e-06,2.531551533249499,2.4939901383243583,0.06970297180823166,0.026517442860946493,0.00058331443317639,0.0397650146856904,0.015955049066299885,0.04568125841518243,0.009348733827937394,0.00034462914312219557,0.0330562,0.1277971,0.9863963723659642,0.9877433309300647
99,5.205483257436735e-06,2.604177998813943,2.5680773065061766,0.06704453709297371,0.025136837088265016,0.0006491573919719731,0.039120444500197964,0.015496537232926736,0.045264684781432155,0.009564664959907532,0.0003509848847897956,0.033576936,0.12594941,0.9874633235529474,0.988704638308099
100,5.127751220693512e-06,2.552553428826432,2.516583094220391,0.06681921770864159,0.025018870538222965,0.0005880280280567325,0.037932718296845754,0.014899062061643539,0.0440680709357063,0.009667104222656538,0.0003291008308830593,0.03245335,0.12349578,0.9871965857562016,0.988467083133109
101,5.05e-06,2.584438936648904,2.54922705113779,0.06572239526486309,0.022896155388685908,0.0006108465344249101,0.039294153451919556,0.016298571306591233,0.044105886357525985,0.009142446774058044,0.0002839371090279504,0.032750394,0.12917502,0.987996799146439,0.9891800913681174
102,4.972248779306488e-06,2.503891602471253,2.467542754282264,0.06715665436791678,0.027094957780731965,0.0006115275102579987,0.03777346701050798,0.015369075786050719,0.04283678165326516,0.009556570633624991,0.0003034322067833273,0.032649733,0.12543201,0.9877300613496932,0.9889476213358962
103,4.8945167425632645e-06,2.5557970949958495,2.5211976951219306,0.06389079567887922,0.025992650241271533,0.0005481473378302618,0.0362516110142072,0.014558856197011968,0.04143938676764568,0.009443060782117148,0.00028756258070643524,0.032382775,0.12207675,0.9882635369431848,0.989433237271854
104,4.816823068987269e-06,2.5543142745040193,2.519317591278202,0.06519665442624667,0.0234274931717664,0.0005580564435800014,0.03553326368952791,0.013931887216555576,0.041337972755233446,0.009049105919742336,0.00027479834449574506,0.031494357,0.11941918,0.987996799146439,0.989185291997116
